gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000226191.3,3.5491076357144635,-2.0530123922477785,0.6868840341795506,-2.98887772912061,0.002800041587161427,0.009089835664866763
ENSG00000186395.7,5067.66436575925,0.8289114285561731,0.27733800746644005,2.9888129511295976,0.0028006352619021958,0.009090994194612937
ENSG00000177291.3,1.8753323412530005,-1.5283414268730118,0.5114122539030777,-2.9884724411837453,0.0028037578445706266,0.009100360788883237
ENSG00000273521.1,14.556212245559346,-1.1383707780712373,0.38094567629213705,-2.988275885295129,0.0028055617705721216,0.0091054461014485
ENSG00000143194.12,206.1217001888478,1.2208676916554602,0.408583987608253,2.9880458576022764,0.0028076742359129125,0.009111531833553054
ENSG00000099937.10,23.083658955751858,-1.5600806226595092,0.522118338406839,-2.9879828151982686,0.0028082534410265652,0.009112641184553365
ENSG00000247151.6,3.978787283030673,1.4394125603352954,0.4817751512001132,2.987726861274777,0.0028106061509995,0.009119504795725306
ENSG00000237442.3,62.03220705302284,3.0823185306760723,1.0316830609158232,2.9876603071682726,0.0028112182063373117,0.009120719864742308
ENSG00000260916.7,7107.4695691842935,-0.47489566559338686,0.1589705773133849,-2.9873179906568907,0.0028143681947035413,0.009130168105700833
ENSG00000271971.1,120.67482577494029,0.4918299819261533,0.16465153441148592,2.9870962556413554,0.00281641031475782,0.009136020988074986
ENSG00000178971.13,1922.6931976731314,-0.47856878533500663,0.16021428749883676,-2.9870543558013285,0.002816796353022107,0.009136501249482233
ENSG00000110025.12,1366.7567532535695,-0.5338177202691078,0.17871305736807355,-2.98701017223195,0.002817203484445247,0.009137049841288965
ENSG00000254024.1,83.65532748899848,1.092136322884007,0.36565050790636766,2.9868311386666284,0.0028188537471017247,0.009141629853436587
ENSG00000239415.1,265.54573707372003,0.4961788525848667,0.16612898946298257,2.9867084257165546,0.0028199853777851297,0.009144527294412444
ENSG00000225973.3,363.41491259409065,-0.3771993402935518,0.1263046342239828,-2.9864251823463883,0.0028225989671958594,0.009152229472095966
ENSG00000181072.11,1.4965441168867948,-2.3800232701081727,0.7969552989761286,-2.986394937289277,0.0028228781799843235,0.009152361811314768
ENSG00000137103.16,1486.2306192290698,-0.5009073934725554,0.16773579514280393,-2.9862880075543905,0.002823865523649607,0.009154789842799532
ENSG00000089818.17,2538.2369176145944,0.4713723547776663,0.15785000848348243,2.9862041776639567,0.0028246397936863956,0.009156526751618207
ENSG00000198384.8,12.365303152988258,-1.1477925574259564,0.38437185119330847,-2.9861514412737473,0.002825126977116782,0.009156929593283979
ENSG00000276101.1,190.81096136038394,0.4980985657055099,0.16680353823096045,2.9861390890631463,0.0028252410990192685,0.009156929593283979
ENSG00000257359.1,68.00617742837153,0.303293824039334,0.10157415732110502,2.985934927134422,0.002827127958131832,0.009162271605659224
ENSG00000243710.7,241.90344961223929,0.6598625837300269,0.22100023224162485,2.9858004086103556,0.002828371803523366,0.00916552898700646
ENSG00000261183.5,410.29470214144317,0.8476885608361197,0.2839665059863291,2.9851709372968425,0.0028341989458222205,0.00918363704667968
ENSG00000280405.1,2.6775093681995252,-1.7664614946722446,0.5918053480600477,-2.9848690966763787,0.0028369970316703586,0.009191927845628892
ENSG00000259933.6,65.33319768439806,-0.6835658814140185,0.2290246766433459,-2.9846822247827807,0.002838730612490434,0.00919676851849116
ENSG00000112695.11,4311.0692254442165,0.5922715376680564,0.1984452501793858,2.984558900415449,0.002839875202746546,0.009199700355129748
ENSG00000130822.15,71.36505697760408,0.9732754601346453,0.3261187756255798,2.984420195579516,0.002841163044702942,0.009203095717953986
ENSG00000272396.1,6.582814172695163,1.671919189721814,0.5602587617808665,2.9841910627285295,0.0028432916576971888,0.009209213703758776
ENSG00000233691.2,2.2204080000839177,1.5354180113901863,0.5145365180067207,2.984079764325165,0.00284432613003808,0.009211787114753832
ENSG00000131634.13,1133.6702783781595,-0.6586224834319152,0.22071560315922914,-2.984032275039343,0.0028447676277717246,0.00921243981423739
ENSG00000140859.15,1120.9194740789837,-0.6709152356562372,0.22484570329083522,-2.983891734806319,0.0028460745668664627,0.009214965364178008
ENSG00000184381.18,914.5131421248102,-0.6122802073329556,0.20519660900335238,-2.9838709825996808,0.0028462675962705533,0.009214965364178008
ENSG00000279519.1,231.73444121895443,-0.6094293973686709,0.2042391976649128,-2.9839002715264167,0.0028459951649013066,0.009214965364178008
ENSG00000110169.10,517.5121647621538,1.1601612724162507,0.38883550966916186,2.983681386001413,0.002848031707742369,0.009219673310646187
ENSG00000268496.1,19.518931133001377,-1.6911680340385682,0.5668142183722501,-2.9836372822389383,0.0028484422166021837,0.009219673310646187
ENSG00000162630.5,73.57099993888208,-1.0260209485092682,0.3438801454424117,-2.983658586014795,0.002848243918640532,0.009219673310646187
ENSG00000178719.16,15434.616175016397,0.6253468741572391,0.20962963608626037,2.9831033714141233,0.0028534160374051416,0.009234993685046433
ENSG00000272209.1,11.17817908932144,-0.9378243526814963,0.3143994693677789,-2.982906919554772,0.0028552481435827415,0.009239892907099227
ENSG00000261553.5,1138.4767202967082,0.4477303057113108,0.15009953059087977,2.982889446414534,0.0028554111497440865,0.009239892907099227
ENSG00000124074.11,534.316930626629,-0.6802959891763425,0.22809627291086734,-2.982494981152893,0.0028590933606344278,0.00925081269931966
ENSG00000284567.1,1.4309629923212988,-1.843321450529196,0.6180506566822415,-2.9824763239057654,0.002859267627572272,0.00925081269931966
ENSG00000167378.8,1920.0231093954967,0.3894252355796964,0.13058349138575104,2.982193472138926,0.0028619107763361265,0.009258584024127431
ENSG00000233024.7,376.18817385329066,-0.5714333956459435,0.19161847363622156,-2.982141464767026,0.0028623970093678416,0.009259376776764477
ENSG00000196511.14,289.8674240603425,-0.5789483931327494,0.1941792074458132,-2.981515893220999,0.002868251584011974,0.009277533622192576
ENSG00000163359.15,63498.0245229117,0.8728717952266531,0.2927912103329993,2.9812090131869486,0.0028711275958105396,0.009286053877907534
ENSG00000253824.1,4.498448571687974,2.151557117405961,0.7217839476824438,2.9808880127001114,0.002874138758268041,0.009295009777497124
ENSG00000075856.11,3145.846110627342,0.3403664787731744,0.11418723417964972,2.9807752260439107,0.002875197443844002,0.009297650359384693
ENSG00000126233.1,17.439017535181275,1.615148165481927,0.5418854418856286,2.9806081519031165,0.0028767663597183096,0.009301238144338149
ENSG00000129682.15,1019.2550489386912,-0.9349684522986208,0.31368406834327756,-2.9806054774686417,0.002876791480447792,0.009301238144338149
ENSG00000255529.7,2745.349015040595,-0.4170027544012116,0.1399158121121126,-2.980383332707765,0.002878878766034614,0.00930720292268083
ENSG00000262136.1,668.4072208894074,-0.4766429113930954,0.15993021438668611,-2.9803180919938477,0.002879492034298039,0.009308401708381275
ENSG00000272871.1,51.81464019903696,-0.9375049858802494,0.31458876503691385,-2.9800968441140694,0.002881572671279725,0.00931434338832196
ENSG00000184497.12,277.1128770355437,-0.7034742770823157,0.23608227662900108,-2.97978436639618,0.0028845135806345027,0.009323064562564338
ENSG00000211696.2,5.948035927190159,-1.0880566064820183,0.36515761161870536,-2.9796903360682463,0.0028853990908166384,0.009325141551943897
ENSG00000234800.2,5.186602811970968,1.2437250997544114,0.4174528005729246,2.979319094392195,0.0028888976029977447,0.00933566227918236
ENSG00000246548.3,15.516425208729206,-0.9540811368172522,0.3203441255142735,-2.97830071110432,0.0028985145456847075,0.009365163434049958
ENSG00000262222.1,433.343048256588,-0.49560203331969266,0.16640405781859374,-2.9783049753508766,0.0028984742160915334,0.009365163434049958
ENSG00000023516.8,5614.2057755695005,-0.5736804168157963,0.19263910859118655,-2.9780059771416676,0.0029013032668671807,0.009373384980080614
ENSG00000132964.11,874.8205475559839,0.4316806726534863,0.14496130789007924,2.9779027171914016,0.002902280873605142,0.009375754377194127
ENSG00000106615.9,2333.0781926892655,0.4801854817205052,0.16125755217171137,2.977754996610582,0.0029036799311474796,0.009379484748563979
ENSG00000278771.1,1229.1352437887397,1.3011266765774123,0.43695888997415244,2.9776867033289522,0.002904326942987252,0.009380785433974727
ENSG00000109736.14,2779.941570264187,0.5177692243475812,0.173889480958475,2.9775764554224247,0.002905371711420444,0.00938258120568155
ENSG00000254415.3,154.499130508516,0.7641229988413288,0.25662576103937484,2.977577137020501,0.0029053652511769356,0.00938258120568155
ENSG00000026103.21,1159.7585185944652,-0.6102050281771225,0.20494890290915396,-2.977352010747787,0.00290749972993712,0.009388663649761627
ENSG00000237807.3,637.4059822145091,-0.8946828234810407,0.3005110879231171,-2.977204034847249,0.002908903506105008,0.00939240660242871
ENSG00000269069.1,72.68532640886082,0.7031284079789664,0.2361758384279231,2.9771394595622422,0.0029095162946185782,0.009393595161609775
ENSG00000254481.1,77.19912562875858,0.6008063316593389,0.20181232888999015,2.977054647572321,0.002910321298757483,0.0093954040515135
ENSG00000284191.1,91.64950413630271,0.6446635096220039,0.21656601722110536,2.9767528529825986,0.0029131874707170546,0.009403866155578781
ENSG00000153233.12,54.981944177652096,0.8933290399880782,0.3001630930988631,2.976145503983887,0.002918963332632098,0.009421718623093904
ENSG00000270393.1,8.489516505337404,1.2322581297906496,0.4140602052400944,2.9760361275870983,0.0029200046071851775,0.009424287253000938
ENSG00000244527.1,17.46587920576815,-0.6435297013520466,0.2162408435093144,-2.9759859002969855,0.0029204828897302507,0.009425038552423845
ENSG00000278875.1,15.19360125830525,-1.2722598581636522,0.4275182931497863,-2.975919109309084,0.0029211190085899207,0.009426299055121093
ENSG00000011347.9,3411.7520995631426,0.713158731633653,0.23965003496877318,2.975834039525923,0.00292192939820125,0.009428121661316539
ENSG00000198951.11,2639.5420459777656,0.48080955081968524,0.1616004224660218,2.975298848125106,0.00292703243264483,0.009443793774406899
ENSG00000216906.2,14.627254974732912,-1.0748067620483508,0.36127762851856376,-2.975016101759878,0.0029297316933780187,0.00945170835634248
ENSG00000105258.8,1182.881531200498,0.4618127495518325,0.1552716481520862,2.9742245609416984,0.0029373002868180345,0.009475329410237052
ENSG00000270304.1,3.567292108064996,1.23018453778651,0.4136596277794534,2.973905247631259,0.0029403585600040858,0.00948362687664165
ENSG00000240563.1,51.07441337528175,-0.7827703180221747,0.2632130048672018,-2.9739044178957035,0.002940366510709947,0.00948362687664165
ENSG00000076248.10,2985.3457914667465,0.5660612585908545,0.19035633355476939,2.9736928003395655,0.002942394916670033,0.009489371912456253
ENSG00000232439.1,5.539681638973782,-1.1681032024964786,0.39284580847360134,-2.973439393524733,0.002944825562906738,0.00949641311932403
ENSG00000155158.20,1696.3757901851027,0.6258709353880869,0.21051728596435093,2.973014460646581,0.0029489055782501964,0.009508771548345648
ENSG00000262468.5,158.0054682107369,0.6632969433277258,0.22311234927938803,2.9729279686671464,0.002949736667087748,0.009510652589751048
ENSG00000107551.20,1996.5948992450813,-0.7971403527841412,0.268156217556178,-2.9726715272493816,0.0029522020317827584,0.00951780216679307
ENSG00000163531.15,2695.1439581631153,-1.103946128188833,0.3714629736729421,-2.9718873923644735,0.0029597521808502354,0.009541342344027324
ENSG00000188511.12,75.54947466469905,-0.746945897817086,0.2513400648525655,-2.971853684589601,0.002960077135358223,0.009541588690473345
ENSG00000163660.11,5181.975054836244,-0.5880755513395888,0.1979038035706197,-2.9715222281199907,0.002963274223742948,0.009551092328412015
ENSG00000180881.19,312.5618702216782,-0.6166322889624942,0.20755076359117192,-2.9709950389636743,0.0029683657580405073,0.009566699951052143
ENSG00000264940.4,403.1801676496822,1.3036578704127813,0.4388012624405302,2.9709528709240285,0.002968773356852283,0.009567210437582137
ENSG00000272650.1,8.980459593205943,-1.2543999258604566,0.4222335189342133,-2.970867706161197,0.0029695967203061412,0.009569060574892822
ENSG00000270100.1,14.525632006251307,-0.9491482251530099,0.31949665034287145,-2.9707611148173876,0.0029706275271366334,0.009570775545006923
ENSG00000213730.3,9.406746710307814,0.7543502830466594,0.2539236982788003,2.9707754264763673,0.00297048910522028,0.009570775545006923
ENSG00000104472.9,1907.3888193460793,0.4701176558227932,0.15827455120489362,2.970266870093376,0.0029754114592421654,0.009585384017098764
ENSG00000178660.6,477.0876232609306,0.46431898040140535,0.15633838323406982,2.969961507828996,0.0029783706574439415,0.009593307149083845
ENSG00000113269.13,6297.756513343,-0.5236717648298457,0.17632144898285054,-2.969983333569243,0.002978159059950289,0.009593307149083845
ENSG00000279930.1,59.014967259266086,1.1240193348439096,0.37850485628166197,2.969629890316329,0.0029815873306850943,0.009602862350027807
ENSG00000109466.13,1477.0370798164245,-0.551491832195051,0.18572666848427113,-2.9693734168378514,0.0029840772838350006,0.009610075581218815
ENSG00000275611.1,5.764183548083026,-1.8261962960405838,0.6151284137943459,-2.9688049764697273,0.0029896027070146014,0.009627062365794126
ENSG00000162998.4,2326.2446438597804,-0.9293804638926667,0.3130542251020105,-2.968752341834143,0.002990114804464084,0.009627903837807653
ENSG00000240553.1,121.72811721176863,-0.5549638314798361,0.18695071127935806,-2.9685034503589596,0.0029925374250320495,0.009634613079072273
ENSG00000277687.1,56.5940791866165,-0.90232438677751,0.3039678037318208,-2.96848671372313,0.0029927003976957323,0.009634613079072273
ENSG00000256779.2,5.789638989582852,-1.4655343804941465,0.4937221795001134,-2.968338149155015,0.0029941473972488835,0.009638442684606802
ENSG00000220517.2,27.41436442605037,-1.0465911601626596,0.3525878665103554,-2.9683130350485887,0.0029943920684354494,0.009638442684606802
ENSG00000116977.18,9831.696274051134,0.5604705453452239,0.1888211985621827,2.968260712319594,0.0029949018749703743,0.009639275476357113
ENSG00000107147.12,23.875935331024248,-1.1591136540868339,0.39057282017032197,-2.967727384566506,0.0030001028731284976,0.0096552057508824
ENSG00000207340.1,6.071009310895095,-1.755262629901862,0.5914626564221571,-2.9676643332306027,0.003000718292427419,0.009656376862077204
ENSG00000130332.14,985.0837269307386,0.5641230748259863,0.1901002727273744,2.9675027117662456,0.0030022963419982025,0.009660645282512195
ENSG00000272305.5,253.30633533315518,0.32336633766002415,0.10897327081506021,2.9673913175352227,0.0030033844205008633,0.009663336514201194
ENSG00000198431.15,5961.246221535362,0.5346949012943065,0.18021148355983205,2.9670412269636657,0.003006806383562195,0.009673535898042087
ENSG00000243679.1,370.25781512793407,-0.47401001201325155,0.15977683807162008,-2.966700416244163,0.00301014105680859,0.009683452766209032
ENSG00000110076.18,223.1649324332309,-0.715205664224566,0.2410962212041552,-2.966473968992425,0.003012358602216266,0.009689774536881832
ENSG00000254844.4,2.2758018479189026,-1.3129017596812662,0.442743064527746,-2.96538074759382,0.003023085243820353,0.009723463940642356
ENSG00000197385.5,262.9617071149616,0.8287122375693943,0.27946755359733616,2.965325408628379,0.003023629152719474,0.009724398659801736
ENSG00000019186.9,68.05991213198885,-1.479757381280781,0.4990384833180534,-2.9652169737332335,0.0030246951832660868,0.009727012295256184
ENSG00000115392.11,1627.0347116631124,0.5030660931706606,0.16966167209078972,2.9651133751732615,0.003025713987708741,0.009729473632810645
ENSG00000164344.15,126.36039123355695,-0.6238847784156885,0.21041240598632327,-2.9650570055086996,0.003026268467291879,0.009730441601993512
ENSG00000090382.6,8655.569536932322,1.0135866416481236,0.34184917347969046,2.965011239696157,0.00302671871037169,0.009731074282713303
ENSG00000169718.17,3770.922458398517,0.6063080082031028,0.20449719075152517,2.9648720648676243,0.0030280882847995238,0.009734212403841981
ENSG00000273897.1,36.79325671036553,0.6613899884085006,0.22307625713482102,2.96486052304874,0.003028201889481513,0.009734212403841981
ENSG00000256671.6,95.73660804047151,-0.5092309789902866,0.1717621462830395,-2.9647450850500356,0.003029338345195238,0.009737050268786872
ENSG00000126860.11,723.4789149170506,0.7149972554773628,0.2411798618419458,2.9645810807617403,0.0030309535917881687,0.009741426483243163
ENSG00000228107.1,28.545830269045886,0.8843739956352065,0.29836161424425867,2.964101122308579,0.003035685124465204,0.009755816810090712
ENSG00000172782.11,10.638024068419243,2.106407388153677,0.7107215517797167,2.9637589895494596,0.003039062053893393,0.009765851787982026
ENSG00000276500.1,2.9162319110958386,-2.717916416480825,0.9171595472890551,-2.96340633918543,0.003042546380081952,0.009776230170549566
ENSG00000274756.1,15.262685059546847,0.8483179631599757,0.28626820680491427,2.9633677194830312,0.0030429281794114365,0.009776638692424844
ENSG00000142733.14,2087.8845306457824,-0.6110290707601209,0.20620642663476033,-2.9631912095659168,0.0030446737354077433,0.009781196818924797
ENSG00000236349.1,551.6446223542398,-0.516815927617645,0.17441302711607315,-2.9631727409541506,0.0030448564294488353,0.009781196818924797
ENSG00000141540.10,550.0156188706087,-0.6208627337629271,0.2095307473869413,-2.963110385972983,0.003045473327344082,0.009782359982435295
ENSG00000222018.1,31.161936507169536,-0.7697101710880746,0.2597726708397753,-2.9630144256507362,0.0030464229163969262,0.009784591498652588
ENSG00000124701.5,13.562921349961723,-1.2728785281569355,0.4295970421300588,-2.962959246287307,0.0030469690739346376,0.009785526996605712
ENSG00000214253.8,3205.3161449780932,-0.4550110090495329,0.1535687730317288,-2.9629136188743472,0.0030474207550674707,0.00978615894669973
ENSG00000232457.4,54.055082557774085,0.8990901757966712,0.303462352652511,2.9627733652556314,0.0030488095552834793,0.009788981152202732
ENSG00000261305.1,14.389461345758395,-0.8744452777065129,0.2951416214727736,-2.962798921219518,0.003048556455510427,0.009788981152202732
ENSG00000277493.1,3.2990188622180874,1.6279506233742134,0.5495664034399133,2.962245532449483,0.00305404136476232,0.009804959193392727
ENSG00000173335.4,406.06073531834875,-2.7026419163053723,0.9124114118336293,-2.962086928389029,0.003055615026432628,0.00980919110960574
ENSG00000100116.16,540.2514265010848,0.6564787680755714,0.22163550282772218,2.9619747725428898,0.003056728277539332,0.009811944423328804
ENSG00000234506.5,3.1733551372447564,-1.7372108787039517,0.5865696863034825,-2.9616444887422024,0.003060008800423359,0.00982165352872278
ENSG00000113657.12,11527.278673883735,-0.6583804038901093,0.2223063181616279,-2.9615910574859754,0.0030605398046110264,0.009822536669354783
ENSG00000197617.7,3.775407565718656,1.800683170034551,0.6080519767042943,2.961396786824776,0.0030624711906144008,0.009827913690452016
ENSG00000168421.12,1011.5413485901295,0.9493172272500139,0.32056918295924375,2.9613489933332344,0.0030629465108228853,0.00982861747718166
ENSG00000227811.2,33.058653446565266,-0.8638192142968552,0.2917492112700029,-2.960827933472708,0.00306813296998398,0.00984443734648182
ENSG00000237154.2,3.3024667140598365,-1.0571506845782686,0.3570637825379612,-2.960677437135136,0.0030696324511691746,0.009848425491629264
ENSG00000279344.1,751.0070156139194,-0.4477290351738875,0.1512313788501167,-2.9605564571200897,0.0030708383288472114,0.009851471069004202
ENSG00000119185.12,6852.047264090459,-0.6801351200858693,0.22973958681176349,-2.960461144396225,0.003071788670034973,0.009853696426413157
ENSG00000110448.10,331.240994267676,0.8564924434349561,0.28932124243333956,2.9603510486524143,0.003072886743126349,0.009856395267387724
ENSG00000265545.1,5.104064315736361,1.1458921001364983,0.38708728723169195,2.960293809521629,0.003073457776270885,0.009857403298982085
ENSG00000224078.13,2897.0463909889345,-0.8300359993651649,0.2804156865333914,-2.9600198534767985,0.003076192176483916,0.009865349080894998
ENSG00000283773.1,29.499136784496695,-0.7844399507859489,0.2650492937458184,-2.9596002302055733,0.003080384806802126,0.0098771446686662
ENSG00000221882.2,3.5975944637825727,-1.6770631355564456,0.5666494310805924,-2.959613199219683,0.003080255150002602,0.0098771446686662
ENSG00000259488.2,138.3136777524414,-0.4221221135954376,0.14263729089991617,-2.959409218530564,0.003082295009009619,0.00988244427015937
ENSG00000165105.9,2850.6967221673217,1.080609128384034,0.3651727588793349,2.9591723427023284,0.0030846653735923913,0.009889061224599953
ENSG00000166788.9,549.3792641424917,0.36252759923085676,0.12251065847956162,2.959151503469692,0.0030848739867627576,0.009889061224599953
ENSG00000225762.1,11.359777582454937,1.040559099655587,0.3516587235589999,2.9590026635042537,0.003086364337867219,0.009893012715626651
ENSG00000145692.14,14.615219244586157,-1.0350001974457612,0.3498412762509905,-2.958485083684664,0.003091552034724042,0.009908814006102077
ENSG00000137996.12,1753.354742239013,0.4204405499666405,0.14213091169660858,2.958121811419245,0.003095197855948353,0.009919559712835629
ENSG00000253144.1,496.0310379055977,-0.4150541746906335,0.14031109113883092,-2.9580995438197957,0.003095421462315929,0.009919559712835629
ENSG00000113205.5,333.5885614284044,-0.9110811008697649,0.3080201830869852,-2.957861695097021,0.0030978108063034644,0.00992638800307122
ENSG00000249359.2,6.893912576930781,1.4513307497525545,0.49069557788117,2.9577008947572336,0.0030994271021735098,0.009929999377994604
ENSG00000160948.13,4782.553249817482,0.5045044220726735,0.17057333240376507,2.957698105343093,0.0030994551469487467,0.009929999377994604
ENSG00000167658.15,123194.49751564302,-0.5263384752383594,0.17799845593976124,-2.9569833763978517,0.00310664866289084,0.009952215355227157
ENSG00000211695.2,14.45647576375628,-1.107409317548808,0.3745226259558274,-2.9568555830841046,0.0031079364643513915,0.009955510121227723
ENSG00000253258.1,10.250471254338056,2.952525417879303,0.9985644071282483,2.9567701360099665,0.003108797804900667,0.009957438388782037
ENSG00000273331.1,155.60799646394864,0.6875493673578745,0.23254790548707396,2.956592388642656,0.0031105902665020347,0.009962348454265423
ENSG00000184465.15,775.3081322800042,-0.7410022991124802,0.25064554447307397,-2.9563753094844403,0.003112780640619418,0.009968531996498171
ENSG00000260238.6,1137.0623883987082,0.446370237952878,0.15099445155234067,2.956202915827992,0.0031145211304059797,0.00997327389418767
ENSG00000185728.16,6333.3961911094575,0.39554687846518244,0.13383687495267008,2.9554401849644445,0.003122232328347371,0.009997132720398993
ENSG00000235903.7,14.40080892133966,-0.9360184425365774,0.3167157801508481,-2.9553893465325993,0.003122746922382916,0.009997946551347055
ENSG00000123146.19,2226.8218088562717,-0.7059108377746725,0.2388671645748821,-2.9552443469197605,0.0031242150544560205,0.010001812888227242
ENSG00000229240.8,2.4402714331673168,-2.9931632962065917,1.01287908167658,-2.9551042669892276,0.003125633971951124,0.010005521038703877
ENSG00000213590.2,7.9219012911542,1.027651281801794,0.3478042384004777,2.9546830324089077,0.0031299043413783568,0.010018355641975696
ENSG00000204261.8,2330.596281639308,0.703767131450524,0.23823879362818218,2.954040862668609,0.0031364247313343235,0.010037906030208956
ENSG00000235994.4,4.546576406827179,-1.4965922260315587,0.5066272944310406,-2.954029998940902,0.003136535144653347,0.010037906030208956
ENSG00000246323.2,30.626646968159875,-0.7361651008682044,0.24922114827334504,-2.9538628883162863,0.0031382340172903794,0.010042505806267813
ENSG00000077463.14,538.7040984141847,0.5112150533504883,0.17307563360970823,2.9537089807990915,0.0031397994070891913,0.010046677699413331
ENSG00000247199.3,20.59836675530594,-0.8396499708466951,0.2842881608556538,-2.953517192975983,0.003141751072761067,0.010051717668526286
ENSG00000235194.8,671.3451793210313,-0.5467898588249067,0.1851326733837738,-2.953502743902098,0.00314189815379426,0.010051717668526286
ENSG00000121236.20,584.3264381833479,-0.8032766723406043,0.2719995277942232,-2.953228187029465,0.0031446941355831354,0.0100598243945648
ENSG00000231028.8,47.57595171458202,-0.8723283704112575,0.2954196363890045,-2.952844912660402,0.0031486010478610246,0.010071483321815747
ENSG00000163435.15,8536.948595147785,0.9284105457617859,0.3144357918125043,2.952623619627215,0.0031508588156137444,0.01007786559945241
ENSG00000270504.1,380.68746665365865,-0.8040089436460289,0.27232029897849575,-2.952438531618676,0.003152748330677077,0.010083069073894007
ENSG00000120458.10,547.2822736029717,-0.4438371154345667,0.15033046098477465,-2.952409728055834,0.003153042471574265,0.010083169806431288
ENSG00000229593.1,9.61964066103143,-0.8579571928347868,0.2906276301190336,-2.9520840550617624,0.003156369972732491,0.010092970150189326
ENSG00000256220.1,1.264963205315284,-2.695927166502531,0.9132987036289378,-2.9518569946397886,0.003158691812401639,0.010099553374690708
ENSG00000269907.1,21.774584259497097,0.9021609594400736,0.3056350050288943,2.9517592703583957,0.003159691585510555,0.010101908699145214
ENSG00000269846.1,5.885434751026485,0.9090774175162901,0.30798436282377306,2.9516999148312575,0.0031602989659680965,0.01010240443717421
ENSG00000183303.2,1.7442165001393022,-2.5220159812559197,0.8544304060628252,-2.9516926871519584,0.00316037293351208,0.01010240443717421
ENSG00000223534.1,852.8429671134463,0.7335811026972823,0.24853910704068322,2.951572134590484,0.0031616068923400213,0.010105507468472713
ENSG00000279879.1,14.52641880552973,-0.7642469375741058,0.25893608830336856,-2.9514886958465096,0.003162461216576835,0.010107396650482957
ENSG00000271725.1,60.43205783857762,-0.7760959613854621,0.2629796157104594,-2.9511639496802062,0.003165788276472995,0.010117187856661514
ENSG00000243289.1,28.816494779768373,-0.5884802048080685,0.19941342116240401,-2.9510561594989393,0.003166893303667853,0.01011987687873419
ENSG00000260372.6,94.0409100677781,-1.6211549123605635,0.549404915724112,-2.9507470100151765,0.003170064546344812,0.01012898872289915
ENSG00000241127.7,585.3217240575077,0.34734636781587336,0.11771553133632509,2.950726755193161,0.0031702724204724073,0.01012898872289915
ENSG00000151490.13,205.0821886945211,0.6710301789364894,0.22742191292706151,2.95059596632494,0.0031716149986116215,0.01013241694154578
ENSG00000227018.1,164.10657360589641,-1.1850511685490437,0.4016345460031468,-2.950570812053002,0.003171873272472642,0.01013241694154578
ENSG00000179593.15,5455.741883261915,-1.4554009273596515,0.49329580844417553,-2.950361431105397,0.003174023855116957,0.010138443283284391
ENSG00000168779.19,420.877556259368,-0.6327422340236405,0.21447994112251503,-2.9501231243914137,0.0031764731556206305,0.010145422705277175
ENSG00000167634.12,12.61473495388122,1.0415723988525076,0.35309143629261547,2.9498659321471936,0.0031791184930968362,0.010153027041717048
ENSG00000188167.8,155.92003393002062,0.5153365950913147,0.1747413977103104,2.9491385661550535,0.00318661065082356,0.010176107926781508
ENSG00000104884.14,1243.8160578080267,0.3600620567004129,0.12209504124246323,2.949030960113944,0.0031877204010527832,0.010178805116594645
ENSG00000275385.1,798.4021772259872,-1.4009659933647645,0.4750688859014324,-2.9489744223229084,0.003188303621227601,0.010179820718774853
ENSG00000248677.1,9.242519873507927,-1.0622079319685522,0.3602043356799066,-2.9489037936302824,0.0031890323338670465,0.010181300651101021
ENSG00000284413.1,63.12708023115296,-0.9016678869651592,0.30580608122438907,-2.948495606611397,0.0031932467842566707,0.010193907973922988
ENSG00000198830.10,7332.8562771433235,0.4049498319169594,0.1373635251188004,2.9480157237282163,0.00319820797146354,0.010208896834826372
ENSG00000231868.1,7.84303097122934,1.1732190270040028,0.3980027279846346,2.9477662953337758,0.0032007894178145467,0.0102162875406816
ENSG00000258056.2,336.9132493309112,-0.4888052766587288,0.16583885856030914,-2.947471303783542,0.0032038448684648915,0.01022433984582175
ENSG00000185974.6,18.369358579884338,1.4666618328370542,0.4975999968640621,2.94747154758871,0.0032038423420931938,0.01022433984582175
ENSG00000136560.13,3967.0504504906025,-0.5221796502476223,0.17717882682683492,-2.94718990750499,0.003206761979465202,0.010232798533259792
ENSG00000274443.4,9.828230515703186,-1.0776356787537746,0.36567329966296835,-2.946990331935648,0.003208832358153052,0.01023855411085886
ENSG00000243960.1,791.309039689185,0.42196314188395395,0.1432086203497646,2.9464926123397825,0.0032140009637039984,0.010254193550865138
ENSG00000242100.2,286.58916593889137,-0.5054129866248612,0.17153718411761537,-2.946375674899281,0.003215216409191074,0.010257218976670644
ENSG00000138593.8,5259.845213436433,-0.49738081770891823,0.16881658371836494,-2.9462793687301114,0.003216217728156306,0.010259560847665038
ENSG00000278668.1,14.856560976319113,-1.2495611826353485,0.4241344251478509,-2.946144214065525,0.003217623443731871,0.010263192225682142
ENSG00000006194.9,2680.886099011943,0.32551452555514615,0.11049652245716136,2.94592552160495,0.0032198992044877145,0.010269597936320332
ENSG00000075151.20,5758.066696039996,0.31414356653842007,0.10664985243591728,2.9455602550146947,0.0032237035180817785,0.010280877368556035
ENSG00000182557.7,32.31168290989531,-0.9434093857038759,0.32028781110358184,-2.9455051144571187,0.0032242781720391877,0.01028185591018826
